filename,status,original_width,original_height,processed_width,processed_height,final_width,final_height,scale_x,scale_y,detected_angle,suggested_scale_y,iso_auto_scale_applied,iso_auto_scale_y,iso_pre_right_ratio,iso_pre_left_ratio,iso_pre_avg_ratio,iso_pre_side_diff,iso_align_skipped_reason,iso_right_ratio,iso_left_ratio,iso_avg_ratio,iso_side_diff,iso_right_abs_ratio,iso_left_abs_ratio,iso_measurement_method,iso_right_point,iso_left_point,iso_bottom_point,output_path,error
park3-01.png,success,1119,615,1043,581,1024,768,1.0,1.0,26.77,0.9909,True,0.9848,0.509,0.5064,0.5077,0.0026,,-0.5,0.4974,0.4987,0.0026,0.5,0.4974,bottom-scan-10pct+virtual,"(895,546)","(129,546)","(513,737)",output/fixed/parks/park3x3/park3-01_fixed.png,
sportField3-01.png,success,1254,1254,1254,841,1024,768,1.0,1.0,26.75,0.9922,True,0.7481,0.658,0.6788,0.6684,0.0208,,-0.4914,0.5079,0.4997,0.0165,0.4914,0.5079,bottom-scan-10pct+virtual,"(907,544)","(116,551)","(498,745)",output/fixed/parks/park3x3/sportField3-01_fixed.png,
