filename,status,original_width,original_height,processed_width,processed_height,final_width,final_height,scale_x,scale_y,detected_angle,suggested_scale_y,iso_auto_scale_applied,iso_auto_scale_y,iso_pre_right_ratio,iso_pre_left_ratio,iso_pre_avg_ratio,iso_pre_side_diff,iso_align_skipped_reason,iso_right_ratio,iso_left_ratio,iso_avg_ratio,iso_side_diff,iso_right_abs_ratio,iso_left_abs_ratio,iso_measurement_method,iso_right_point,iso_left_point,iso_bottom_point,output_path,error
residential5-01.png,success,1247,931,1247,919,1300,1300,1.0,1.0,25.83,1.0329,True,0.9868,0.5326,0.4808,0.5067,0.0518,,-0.5258,0.4747,0.5003,0.0511,0.5258,0.4747,bottom-scan-10pct+virtual,"(1122,999)","(182,998)","(677,1233)",output/fixed/residential/house5x5/residential5-01_fixed.png,
residential5-02.png,success,1205,881,1205,885,1300,1300,1.0,1.0,25.89,1.03,True,1.0509,0.4956,0.4561,0.4758,0.0395,,-0.5176,0.478,0.4978,0.0396,0.5176,0.478,bottom-scan-10pct+virtual,"(1120,1032)","(189,1039)","(666,1267)",output/fixed/residential/house5x5/residential5-02_fixed.png,
