filename,status,original_width,original_height,processed_width,processed_height,final_width,final_height,scale_x,scale_y,detected_angle,suggested_scale_y,iso_auto_scale_applied,iso_auto_scale_y,iso_pre_right_ratio,iso_pre_left_ratio,iso_pre_avg_ratio,iso_pre_side_diff,iso_align_skipped_reason,iso_right_ratio,iso_left_ratio,iso_avg_ratio,iso_side_diff,iso_right_abs_ratio,iso_left_abs_ratio,iso_measurement_method,iso_right_point,iso_left_point,iso_bottom_point,output_path,error
policeStation1.png,success,1254,1254,1254,994,512,512,1.0,1.0,,,True,0.7928,0.6354,0.626,0.6307,0.0094,,-0.5026,0.495,0.4988,0.0076,0.5026,0.495,bottom-scan-10pct+virtual,"(453,371)","(58,370)","(258,469)",output/fixed/government/1x1/policeStation1_fixed.png,
schoolHall1.png,success,1254,1254,1254,1075,512,512,1.0,1.0,,,True,0.8575,0.616,0.5502,0.5831,0.0658,,-0.5268,0.4718,0.4993,0.055,0.5268,0.4718,bottom-scan-10pct+virtual,"(455,373)","(55,389)","(250,481)",output/fixed/government/1x1/schoolHall1_fixed.png,
