filename,status,original_width,original_height,processed_width,processed_height,final_width,final_height,scale_x,scale_y,detected_angle,suggested_scale_y,iso_auto_scale_applied,iso_auto_scale_y,iso_pre_right_ratio,iso_pre_left_ratio,iso_pre_avg_ratio,iso_pre_side_diff,iso_align_skipped_reason,iso_right_ratio,iso_left_ratio,iso_avg_ratio,iso_side_diff,iso_right_abs_ratio,iso_left_abs_ratio,iso_measurement_method,iso_right_point,iso_left_point,iso_bottom_point,output_path,error
commercialBuilding4-01-highScore.png,success,1254,1254,1211,950,1024,1024,1.0,1.0,26.21,1.0156,True,0.7577,0.6599,0.6598,0.6599,0.0001,,-0.5027,0.4987,0.5007,0.004,0.5027,0.4987,bottom-scan-10pct+virtual,"(900,798)","(157,800)","(528,985)",output/fixed/commercial/4x4/commercialBuilding4-01-highScore_fixed.png,
commercialBuilding4-02-highScore.png,success,1254,1254,1254,1031,1024,1024,1.0,1.0,26.23,1.0147,True,0.905,0.5532,0.5519,0.5525,0.0013,,-0.4987,0.4987,0.4987,0.0,0.4987,0.4987,bottom-scan-10pct+virtual,"(904,803)","(120,802)","(513,998)",output/fixed/commercial/4x4/commercialBuilding4-02-highScore_fixed.png,
