filename,status,original_width,original_height,processed_width,processed_height,final_width,final_height,scale_x,scale_y,detected_angle,suggested_scale_y,iso_auto_scale_applied,iso_auto_scale_y,iso_pre_right_ratio,iso_pre_left_ratio,iso_pre_avg_ratio,iso_pre_side_diff,iso_align_skipped_reason,iso_right_ratio,iso_left_ratio,iso_avg_ratio,iso_side_diff,iso_right_abs_ratio,iso_left_abs_ratio,iso_measurement_method,iso_right_point,iso_left_point,iso_bottom_point,output_path,error
university4-01.png,success,1254,1254,1254,1002,1024,1024,1.0,1.0,26.06,1.0223,True,0.8361,0.5847,0.6113,0.598,0.0266,,-0.4889,0.5103,0.4996,0.0214,0.4889,0.5103,bottom-scan-10pct+virtual,"(906,739)","(113,739)","(501,937)",output/fixed/government/4x4/university4-01_fixed.png,
university4-02.png,success,1254,1254,1254,966,1024,1024,1.0,1.0,26.77,0.9912,True,0.7704,0.6501,0.6479,0.649,0.0022,,-0.4987,0.4987,0.4987,0.0,0.4987,0.4987,bottom-scan-10pct+virtual,"(904,718)","(118,720)","(509,915)",output/fixed/government/4x4/university4-02_fixed.png,
